Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Gross Margin (%),Profit per Unit,Ship Days
8284,US-2024-156776-CHO-NUT-13000,2025-08-07,2030-02-01,Standard Class,156776,United States,Westminster,California,92683,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,71.34670487106017,2.49,1639
8285,US-2024-156776-CHO-FUD-51000,2025-08-07,2030-02-01,Standard Class,156776,United States,Westminster,California,92683,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,66.66666666666666,2.4,1639
8286,US-2024-156776-CHO-NUT-13000,2025-08-07,2030-02-01,Standard Class,156776,United States,Westminster,California,92683,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,71.34670487106017,2.4899999999999998,1639
8287,US-2024-117023-CHO-NUT-13000,2025-08-07,2030-02-02,Standard Class,117023,United States,Long Beach,New York,11561,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,71.34670487106017,2.49,1640
8288,US-2024-117023-CHO-SCR-58000,2025-08-07,2030-02-02,Standard Class,117023,United States,Long Beach,New York,11561,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,36.0,10,25.0,11.0,69.44444444444444,2.5,1640
8289,US-2024-156776-CHO-NUT-13000,2025-08-07,2030-02-01,Standard Class,156776,United States,Westminster,California,92683,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,71.34670487106017,2.4899999999999998,1639
8290,US-2024-155999-CHO-TRI-54000,2025-08-07,2030-02-03,Standard Class,155999,United States,San Diego,California,92105,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33333333333334,2.45,1641
8291,US-2024-156776-CHO-FUD-51000,2025-08-07,2030-02-01,Standard Class,156776,United States,Westminster,California,92683,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,66.66666666666666,2.4,1639
8292,US-2024-115175-CHO-TRI-54000,2025-08-07,2030-02-02,Standard Class,115175,United States,San Jose,California,95123,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,65.33333333333333,2.45,1640
8293,US-2024-156776-CHO-NUT-13000,2025-08-07,2030-02-01,Standard Class,156776,United States,Westminster,California,92683,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,71.34670487106017,2.49,1639
8294,US-2024-110821-CHO-MIL-31000,2025-08-07,2030-01-29,First Class,110821,United States,Dallas,Texas,75081,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,64.92307692307692,2.11,1636
8295,US-2024-110821-CHO-SCR-58000,2025-08-07,2030-01-29,First Class,110821,United States,Dallas,Texas,75081,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44444444444444,2.5,1636
8296,US-2024-158344-CHO-MIL-31000,2025-08-07,2030-02-01,Standard Class,158344,United States,Moorhead,Minnesota,56560,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,64.92307692307692,2.11,1639
8297,US-2024-163321-CHO-NUT-13000,2025-08-07,2030-02-01,Second Class,163321,United States,Jacksonville,North Carolina,28540,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,71.34670487106017,2.49,1639
8298,US-2024-156776-CHO-TRI-54000,2025-08-07,2030-02-01,Standard Class,156776,United States,Westminster,California,92683,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,65.33333333333334,2.45,1639
8299,US-2024-155999-CHO-FUD-51000,2025-08-07,2030-02-03,Standard Class,155999,United States,San Diego,California,92105,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,66.66666666666666,2.4,1641
8300,US-2024-156776-CHO-MIL-31000,2025-08-07,2030-02-01,Standard Class,156776,United States,Westminster,California,92683,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2.11,1639
8301,CA-2024-129322-CHO-FUD-51000,2025-08-08,2030-01-31,Second Class,129322,Canada,Toronto,Ontario,M5H,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,66.66666666666666,2.4,1637
8302,CA-2024-129322-CHO-SCR-58000,2025-08-08,2030-01-31,Second Class,129322,Canada,Toronto,Ontario,M5H,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44444444444444,2.5,1637
8303,CA-2024-129322-CHO-TRI-54000,2025-08-08,2030-01-31,Second Class,129322,Canada,Toronto,Ontario,M5H,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,65.33333333333333,2.4499999999999997,1637
8304,US-2024-143063-CHO-NUT-13000,2025-08-10,2030-02-05,Standard Class,143063,United States,Columbus,Indiana,47201,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,71.34670487106017,2.49,1640
8305,US-2024-143063-CHO-SCR-58000,2025-08-10,2030-02-05,Standard Class,143063,United States,Columbus,Indiana,47201,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,69.44444444444444,2.5,1640
8306,US-2024-145443-CHO-SCR-58000,2025-08-10,2030-02-05,Second Class,145443,United States,Richmond,Indiana,47374,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,69.44444444444444,2.5,1640
8307,US-2024-143063-CHO-MIL-31000,2025-08-10,2030-02-05,Standard Class,143063,United States,Columbus,Indiana,47201,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,29.25,9,18.99,10.26,64.92307692307692,2.11,1640
8308,US-2024-139311-CHO-NUT-13000,2025-08-11,2030-02-03,First Class,139311,United States,Bedford,Texas,76021,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7.0,71.34670487106017,2.4899999999999998,1637
8309,US-2024-160899-CHO-MIL-31000,2025-08-11,2030-02-03,Second Class,160899,United States,Lake Charles,Louisiana,70601,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,35.75,11,23.21,12.54,64.92307692307693,2.11,1637
8310,US-2024-139311-CHO-NUT-13000,2025-08-11,2030-02-03,First Class,139311,United States,Bedford,Texas,76021,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,27.92,8,19.92,8.0,71.34670487106017,2.49,1637
8311,US-2024-139311-CHO-MIL-31000,2025-08-11,2030-02-03,First Class,139311,United States,Bedford,Texas,76021,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,64.92307692307692,2.11,1637
8312,US-2024-100433-CHO-MIL-31000,2025-08-11,2030-02-06,Standard Class,100433,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,64.92307692307692,2.11,1640
8313,US-2024-139311-CHO-MIL-31000,2025-08-11,2030-02-03,First Class,139311,United States,Bedford,Texas,76021,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,64.92307692307692,2.11,1637
8314,US-2024-118941-CHO-TRI-54000,2025-08-12,2030-02-02,Same Day,118941,United States,Columbia,Maryland,21044,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,65.33333333333333,2.45,1635
8315,US-2024-158169-CHO-TRI-54000,2025-08-12,2030-02-05,First Class,158169,United States,Lake Forest,California,92630,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,65.33333333333334,2.45,1638
8316,US-2024-158169-CHO-NUT-13000,2025-08-12,2030-02-05,First Class,158169,United States,Lake Forest,California,92630,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,71.34670487106017,2.4899999999999998,1638
8317,US-2024-118941-CHO-SCR-58000,2025-08-12,2030-02-02,Same Day,118941,United States,Columbia,Maryland,21044,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,69.44444444444444,2.5,1635
8318,US-2024-118941-CHO-TRI-54000,2025-08-12,2030-02-02,Same Day,118941,United States,Columbia,Maryland,21044,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33333333333333,2.4499999999999997,1635
8319,US-2024-152310-CHO-SCR-58000,2025-08-12,2030-02-09,Standard Class,152310,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,69.44444444444444,2.5,1642
8320,US-2024-106537-CHO-FUD-51000,2025-08-12,2030-02-07,Standard Class,106537,United States,Orlando,Florida,32839,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,66.66666666666666,2.4,1640
8321,US-2024-152310-CHO-SCR-58000,2025-08-12,2030-02-09,Standard Class,152310,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,69.44444444444444,2.5,1642
8322,US-2024-152310-CHO-TRI-54000,2025-08-12,2030-02-09,Standard Class,152310,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33333333333333,2.4499999999999997,1642
8323,US-2024-152310-CHO-TRI-54000,2025-08-12,2030-02-09,Standard Class,152310,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,65.33333333333333,2.45,1642
8324,US-2024-152310-CHO-MIL-31000,2025-08-12,2030-02-09,Standard Class,152310,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,64.92307692307692,2.11,1642
8325,US-2024-152310-CHO-MIL-31000,2025-08-12,2030-02-09,Standard Class,152310,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,26.0,8,16.88,9.12,64.92307692307692,2.11,1642
8326,US-2024-128363-CHO-FUD-51000,2025-08-13,2030-02-08,Standard Class,128363,United States,Memphis,Tennessee,38109,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,66.66666666666666,2.4,1640
8327,US-2024-128363-CHO-SCR-58000,2025-08-13,2030-02-08,Standard Class,128363,United States,Memphis,Tennessee,38109,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,69.44444444444444,2.5,1640
8328,US-2024-128363-CHO-SCR-58000,2025-08-13,2030-02-08,Standard Class,128363,United States,Memphis,Tennessee,38109,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,69.44444444444444,2.5,1640
8329,US-2024-103828-CHO-MIL-31000,2025-08-13,2030-02-03,Same Day,103828,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,64.92307692307692,2.11,1635
8330,US-2024-103828-CHO-TRI-54000,2025-08-13,2030-02-03,Same Day,103828,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33333333333333,2.4499999999999997,1635
8331,US-2024-100580-CHO-FUD-51000,2025-08-13,2030-02-10,Standard Class,100580,United States,San Diego,California,92037,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,66.66666666666666,2.4,1642
8332,US-2024-128363-CHO-FUD-51000,2025-08-13,2030-02-08,Standard Class,128363,United States,Memphis,Tennessee,38109,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,66.66666666666666,2.4,1640
8333,US-2024-128363-CHO-NUT-13000,2025-08-13,2030-02-08,Standard Class,128363,United States,Memphis,Tennessee,38109,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,71.34670487106017,2.4899999999999998,1640
8334,US-2024-128363-CHO-NUT-13000,2025-08-13,2030-02-08,Standard Class,128363,United States,Memphis,Tennessee,38109,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,71.34670487106017,2.4899999999999998,1640
8335,US-2024-167542-CHO-SCR-58000,2025-08-13,2030-02-10,Standard Class,167542,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44444444444444,2.5,1642
8336,US-2024-103828-CHO-TRI-54000,2025-08-13,2030-02-03,Same Day,103828,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33333333333333,2.4499999999999997,1635
8337,US-2024-103828-CHO-MIL-31000,2025-08-13,2030-02-03,Same Day,103828,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,64.92307692307692,2.11,1635
8338,US-2024-128363-CHO-NUT-13000,2025-08-13,2030-02-08,Standard Class,128363,United States,Memphis,Tennessee,38109,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,71.34670487106017,2.49,1640
8339,US-2024-105921-CHO-MIL-31000,2025-08-14,2030-02-11,Standard Class,105921,United States,Los Angeles,California,90032,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2.11,1642
8340,US-2024-169264-CHO-SCR-58000,2025-08-14,2030-02-06,Second Class,169264,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,69.44444444444444,2.5,1637
8341,US-2024-169264-CHO-NUT-13000,2025-08-14,2030-02-06,Second Class,169264,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,71.34670487106017,2.49,1637
8342,US-2024-138548-CHO-TRI-54000,2025-08-15,2030-02-11,Standard Class,138548,United States,Plainfield,New Jersey,7060,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33333333333334,2.45,1641
8343,US-2024-144883-CHO-SCR-58000,2025-08-15,2030-02-09,Standard Class,144883,United States,Roseville,Minnesota,55113,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,28.8,8,20.0,8.8,69.44444444444444,2.5,1639
8344,US-2024-117723-CHO-TRI-54000,2025-08-15,2030-02-08,Second Class,117723,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,65.33333333333333,2.4499999999999997,1638
8345,US-2024-122987-CHO-NUT-13000,2025-08-16,2030-02-06,Same Day,122987,United States,Columbia,Tennessee,38401,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,71.34670487106017,2.4899999999999998,1635
8346,US-2024-122987-CHO-NUT-13000,2025-08-16,2030-02-06,Same Day,122987,United States,Columbia,Tennessee,38401,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,71.34670487106017,2.49,1635
8347,US-2024-133102-CHO-SCR-58000,2025-08-17,2030-02-14,Standard Class,133102,United States,Houston,Texas,77095,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,69.44444444444444,2.5,1642
8348,US-2024-118892-CHO-TRI-54000,2025-08-17,2030-02-12,Second Class,118892,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,33.75,9,22.05,11.7,65.33333333333333,2.45,1640
8349,US-2024-111423-CHO-TRI-54000,2025-08-17,2030-02-09,First Class,111423,United States,Watertown,New York,13601,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33333333333334,2.45,1637
8350,US-2024-133102-CHO-FUD-51000,2025-08-17,2030-02-14,Standard Class,133102,United States,Houston,Texas,77095,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,66.66666666666666,2.4,1642
8351,US-2024-166093-CHO-SCR-58000,2025-08-17,2030-02-14,Standard Class,166093,United States,Brentwood,California,94513,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,32.4,9,22.5,9.9,69.44444444444444,2.5,1642
8352,US-2024-133102-CHO-SCR-58000,2025-08-17,2030-02-14,Standard Class,133102,United States,Houston,Texas,77095,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,69.44444444444444,2.5,1642
8353,US-2024-133102-CHO-MIL-31000,2025-08-17,2030-02-14,Standard Class,133102,United States,Houston,Texas,77095,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2.11,1642
8354,US-2024-166093-CHO-MIL-31000,2025-08-17,2030-02-14,Standard Class,166093,United States,Brentwood,California,94513,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2.11,1642
8355,US-2024-151211-CHO-SCR-58000,2025-08-17,2030-02-13,Standard Class,151211,United States,Louisville,Kentucky,40214,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44444444444444,2.5,1641
8356,US-2024-111423-CHO-NUT-13000,2025-08-17,2030-02-09,First Class,111423,United States,Watertown,New York,13601,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,71.34670487106017,2.4899999999999998,1637
8357,US-2024-166093-CHO-TRI-54000,2025-08-17,2030-02-14,Standard Class,166093,United States,Brentwood,California,94513,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,30.0,8,19.6,10.4,65.33333333333334,2.45,1642
8358,US-2024-166093-CHO-SCR-58000,2025-08-17,2030-02-14,Standard Class,166093,United States,Brentwood,California,94513,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44444444444444,2.5,1642
8359,US-2024-166093-CHO-SCR-58000,2025-08-17,2030-02-14,Standard Class,166093,United States,Brentwood,California,94513,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44444444444444,2.5,1642
8360,US-2024-166093-CHO-MIL-31000,2025-08-17,2030-02-14,Standard Class,166093,United States,Brentwood,California,94513,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2.11,1642
8361,US-2024-133102-CHO-FUD-51000,2025-08-17,2030-02-14,Standard Class,133102,United States,Houston,Texas,77095,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,66.66666666666666,2.4,1642
8362,US-2024-151211-CHO-NUT-13000,2025-08-17,2030-02-13,Standard Class,151211,United States,Louisville,Kentucky,40214,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,71.34670487106017,2.4899999999999998,1641
8363,US-2024-166093-CHO-MIL-31000,2025-08-17,2030-02-14,Standard Class,166093,United States,Brentwood,California,94513,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2.11,1642
8364,US-2024-117947-CHO-MIL-31000,2025-08-18,2030-02-13,Second Class,117947,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,64.92307692307692,2.11,1640
8365,US-2024-117947-CHO-FUD-51000,2025-08-18,2030-02-13,Second Class,117947,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,66.66666666666666,2.4,1640
8366,US-2024-119809-CHO-TRI-54000,2025-08-18,2030-02-15,Standard Class,119809,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33333333333333,2.4499999999999997,1642
8367,US-2024-117947-CHO-NUT-13000,2025-08-18,2030-02-13,Second Class,117947,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,71.34670487106017,2.49,1640
8368,US-2024-163069-CHO-TRI-54000,2025-08-18,2030-02-11,Second Class,163069,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33333333333333,2.4499999999999997,1638
8369,US-2024-112809-CHO-MIL-31000,2025-08-18,2030-02-12,Standard Class,112809,United States,Dallas,Texas,75220,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,64.92307692307693,2.1100000000000003,1639
8370,US-2024-112809-CHO-FUD-51000,2025-08-18,2030-02-12,Standard Class,112809,United States,Dallas,Texas,75220,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,66.66666666666666,2.4,1639
8371,US-2024-117947-CHO-NUT-13000,2025-08-18,2030-02-13,Second Class,117947,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,31.41,9,22.41,9.0,71.34670487106017,2.49,1640
8372,US-2024-119809-CHO-TRI-54000,2025-08-18,2030-02-15,Standard Class,119809,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,33.75,9,22.05,11.7,65.33333333333333,2.45,1642
8373,US-2024-122028-CHO-FUD-51000,2025-08-18,2030-02-15,Standard Class,122028,United States,Lakewood,Ohio,44107,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,66.66666666666666,2.4,1642
8374,US-2024-151358-CHO-TRI-54000,2025-08-18,2030-02-12,Standard Class,151358,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33333333333334,2.45,1639
8375,US-2024-112809-CHO-MIL-31000,2025-08-18,2030-02-12,Standard Class,112809,United States,Dallas,Texas,75220,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2.11,1639
8376,US-2024-119809-CHO-MIL-31000,2025-08-18,2030-02-15,Standard Class,119809,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,64.92307692307692,2.11,1642
8377,US-2024-121027-CHO-NUT-13000,2025-08-18,2030-02-12,Standard Class,121027,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,71.34670487106017,2.49,1639
8378,US-2024-121027-CHO-TRI-54000,2025-08-18,2030-02-12,Standard Class,121027,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,33.75,9,22.05,11.7,65.33333333333333,2.45,1639
8379,US-2024-162936-CHO-TRI-54000,2025-08-18,2030-02-12,Standard Class,162936,United States,New Bedford,Massachusetts,2740,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33333333333334,2.45,1639
8380,US-2024-117947-CHO-MIL-31000,2025-08-18,2030-02-13,Second Class,117947,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,64.92307692307692,2.11,1640
8381,US-2024-100398-CHO-MIL-31000,2025-08-19,2030-02-13,Standard Class,100398,United States,Salt Lake City,Utah,84106,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2.11,1639
8382,US-2024-101728-CHO-SCR-58000,2025-08-19,2030-02-13,Standard Class,101728,United States,Chicago,Illinois,60653,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44444444444444,2.5,1639
8383,US-2024-132339-CHO-TRI-54000,2025-08-19,2030-02-13,Standard Class,132339,United States,Lawrence,Massachusetts,1841,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,65.33333333333334,2.45,1639
8384,US-2024-115777-CHO-NUT-13000,2025-08-19,2030-02-14,Standard Class,115777,United States,Lawrence,Massachusetts,1841,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,71.34670487106017,2.4899999999999998,1640
8385,CA-2024-132339-CHO-TRI-54000,2025-08-19,2030-02-13,Standard Class,132339,Canada,Montreal,Quebec,H1B,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33333333333333,2.4499999999999997,1639
8386,CA-2024-115777-CHO-NUT-13000,2025-08-19,2030-02-14,Standard Class,115777,Canada,Montreal,Quebec,H1B,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,71.34670487106017,2.49,1640
8387,US-2024-111241-CHO-FUD-51000,2025-08-20,2030-02-12,Second Class,111241,United States,Fresno,California,93727,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,66.66666666666666,2.4,1637
8388,US-2024-105326-CHO-MIL-31000,2025-08-20,2030-02-17,Standard Class,105326,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,64.92307692307692,2.11,1642
